calibration method,metric,model,comb,comb (post cal)
MAP_CI,ECE (W),0.018510775952705547,0.01299965590400659,0.010007199229471683
MAP_CI,ECE (M),0.016316529479253158,0.011643273682256455,0.008532021839530661
MAP_CI,cwECE (WT),0.035275222679920816,0.021328885243866315,0.022504453774247084
MAP_CI,cwECE (MT),0.019760852954634915,0.010720573524665569,0.01028584541505482
MAP_CI,cwECE (WNT),0.005410013849843324,0.0031934839428569258,0.0030804571825584705
MAP_CI,cwECE (MNT),0.002490535274250326,0.0010826633949346772,0.0010593035643729728
MAP_CI,NLL,0.13530620911927396,0.080792594308934,0.0683518983838244
MAP_CI,ECE (W),0.018510775952705547,0.01299965590400659,0.010007199229471683
MAP_CI,ECE (M),0.016316529479253158,0.011643273682256455,0.008532021839530661
MAP_CI,cwECE (WT),0.035275222679920816,0.021328885243866315,0.022504453774247084
MAP_CI,cwECE (MT),0.019760852954634915,0.010720573524665569,0.01028584541505482
MAP_CI,cwECE (WNT),0.005410013849843324,0.0031934839428569258,0.0030804571825584705
MAP_CI,cwECE (MNT),0.002490535274250326,0.0010826633949346772,0.0010593035643729728
MAP_CI,NLL,0.13530620911927396,0.080792594308934,0.0683518983838244
uncal_MAP_CI,ECE (W),0.0232488953101104,0.016062794027267957,0.014199751951413554
uncal_MAP_CI,ECE (M),0.02108390425022725,0.015702657011372374,0.013482227229914765
uncal_MAP_CI,cwECE (WT),0.03642201625170504,0.023846021231237153,0.024632154046589295
uncal_MAP_CI,cwECE (MT),0.022814186212953246,0.014456299169450109,0.012050385566094975
uncal_MAP_CI,cwECE (WNT),0.005838234893408685,0.0037302172356434445,0.003542383019625302
uncal_MAP_CI,cwECE (MNT),0.0024251983727113717,0.0011586692561621733,0.0011371088182461544
uncal_MAP_CI,NLL,0.16556676545567067,0.1007722329634159,0.08153170262170938
MAP_CI,ECE (W),0.016536148734605127,0.012020313013260698,0.010473940554579897
MAP_CI,ECE (M),0.013831820756404219,0.01202730423429061,0.009442295806706445
MAP_CI,cwECE (WT),0.03077901152832791,0.022637503440648445,0.021885043153819846
MAP_CI,cwECE (MT),0.016927259823670077,0.012622592757076629,0.011682061085324697
MAP_CI,cwECE (WNT),0.004573782443970709,0.003254861876402201,0.002954920147697955
MAP_CI,cwECE (MNT),0.0019205608600690095,0.00101151391605423,0.0010485027946686423
MAP_CI,NLL,0.1258152943753597,0.07802075262375788,0.06494016689624933
MAP_CI,ECE (W),0.016536148734605127,0.012020313013260698,0.010473940554579897
MAP_CI,ECE (M),0.013831820756404219,0.01202730423429061,0.009442295806706445
MAP_CI,cwECE (WT),0.03077901152832791,0.022637503440648445,0.021885043153819846
MAP_CI,cwECE (MT),0.016927259823670077,0.012622592757076629,0.011682061085324697
MAP_CI,cwECE (WNT),0.004573782443970709,0.003254861876402201,0.002954920147697955
MAP_CI,cwECE (MNT),0.0019205608600690095,0.00101151391605423,0.0010485027946686423
MAP_CI,NLL,0.1258152943753597,0.07802075262375788,0.06494016689624933
uncal_MAP_CI,ECE (W),0.021626475444179977,0.015429818952549166,0.013211039000105713
uncal_MAP_CI,ECE (M),0.018071125908050642,0.014685437217924726,0.013014377015094692
uncal_MAP_CI,cwECE (WT),0.0336091664237444,0.02306786918026813,0.023107543866453806
uncal_MAP_CI,cwECE (MT),0.019074374160897006,0.01482225006285361,0.013232623512153107
uncal_MAP_CI,cwECE (WNT),0.0053035125833143975,0.003552656834684782,0.0034022163981933737
uncal_MAP_CI,cwECE (MNT),0.0019994618222670436,0.0010206725402769966,0.0010269203995497767
uncal_MAP_CI,NLL,0.15461175256369653,0.10033164106345684,0.08021262245771245
MAP_CI,ECE (W),0.02205954614604675,0.017587213996162938,0.014112315385682642
MAP_CI,ECE (M),0.020462152716078808,0.01726862287417187,0.014244562945750841
MAP_CI,cwECE (WT),0.0361138085043399,0.027974417100868437,0.028839573718034063
MAP_CI,cwECE (MT),0.020873114662522736,0.014600166704268327,0.012191944495590782
MAP_CI,cwECE (WNT),0.005543961739583675,0.004171107902714405,0.003891047212940038
MAP_CI,cwECE (MNT),0.002771816257453077,0.0012303266824967099,0.0012214797878370369
MAP_CI,NLL,0.15266836438946174,0.0933415542396129,0.07799880520223362
MAP_CI,ECE (W),0.02205954614604675,0.017587213996162938,0.014112315385682642
MAP_CI,ECE (M),0.020462152716078808,0.01726862287417187,0.014244562945750841
MAP_CI,cwECE (WT),0.0361138085043399,0.027974417100868437,0.028839573718034063
MAP_CI,cwECE (MT),0.020873114662522736,0.014600166704268327,0.012191944495590782
MAP_CI,cwECE (WNT),0.005543961739583675,0.004171107902714405,0.003891047212940038
MAP_CI,cwECE (MNT),0.002771816257453077,0.0012303266824967099,0.0012214797878370369
MAP_CI,NLL,0.15266836438946174,0.0933415542396129,0.07799880520223362
uncal_MAP_CI,ECE (W),0.026368811378140802,0.02081479831069147,0.018033859449070502
uncal_MAP_CI,ECE (M),0.025112311457568263,0.020267134926058,0.01805267211031651
uncal_MAP_CI,cwECE (WT),0.037733952209296553,0.028108999358223946,0.027796967458487816
uncal_MAP_CI,cwECE (MT),0.023624307324035664,0.01692148951215499,0.014110557262161422
uncal_MAP_CI,cwECE (WNT),0.0062756744772238336,0.004646962316497745,0.0042256061387277765
uncal_MAP_CI,cwECE (MNT),0.0027884664916619922,0.0012804691893747561,0.001272632618782307
uncal_MAP_CI,NLL,0.18840676870375636,0.12049935218839904,0.09661931950117095
MAP_CI,ECE (W),0.01961597490340731,0.013758964872089583,0.010824050632962299
MAP_CI,ECE (M),0.017354762350072918,0.012911182267367835,0.009826613389071516
MAP_CI,cwECE (WT),0.03462782313992942,0.02299054665367045,0.024814087736083075
MAP_CI,cwECE (MT),0.02004814429665372,0.010434523597530058,0.009609650735058288
MAP_CI,cwECE (WNT),0.005157043732571499,0.003325385366053315,0.003165750649062411
MAP_CI,cwECE (MNT),0.0027903440295188055,0.0010652046664587766,0.0010520737871914498
MAP_CI,NLL,0.1330833865469507,0.08507016577091303,0.07136165535722301
MAP_CI,ECE (W),0.01961597490340731,0.013758964872089583,0.010824050632962299
MAP_CI,ECE (M),0.017354762350072918,0.012911182267367835,0.009826613389071516
MAP_CI,cwECE (WT),0.03462782313992942,0.02299054665367045,0.024814087736083075
MAP_CI,cwECE (MT),0.02004814429665372,0.010434523597530058,0.009609650735058288
MAP_CI,cwECE (WNT),0.005157043732571499,0.003325385366053315,0.003165750649062411
MAP_CI,cwECE (MNT),0.0027903440295188055,0.0010652046664587766,0.0010520737871914498
MAP_CI,NLL,0.1330833865469507,0.08507016577091303,0.07136165535722301
uncal_MAP_CI,ECE (W),0.02554856559196085,0.015025320917703804,0.012680840305359448
uncal_MAP_CI,ECE (M),0.022470690755909854,0.014117844194778609,0.011862379412932372
uncal_MAP_CI,cwECE (WT),0.03749428201662812,0.02360639282658884,0.023876769172286996
uncal_MAP_CI,cwECE (MT),0.02193619993793483,0.013296013359136324,0.011135183253038432
uncal_MAP_CI,cwECE (WNT),0.005950671617138241,0.0036759259054431836,0.0034184809069040915
uncal_MAP_CI,cwECE (MNT),0.0028464451473767475,0.0010931892056266217,0.00108065636417244
uncal_MAP_CI,NLL,0.16226142125865495,0.10503631960673294,0.08499615675054888
MAP_CI,ECE (W),0.01953271522129383,0.011935277372572196,0.007815924721015931
MAP_CI,ECE (M),0.018358828914039883,0.010530695302327307,0.007336419175056663
MAP_CI,cwECE (WT),0.034845259020849964,0.021729292593140354,0.021638863493165537
MAP_CI,cwECE (MT),0.01781919861922838,0.00892543326315736,0.006994405148630549
MAP_CI,cwECE (WNT),0.005176604718183918,0.0032022562259310674,0.0028495123619993105
MAP_CI,cwECE (MNT),0.0022184087397061885,0.0009255751570150659,0.0009120344694368822
MAP_CI,NLL,0.13594476791133606,0.08031299985549477,0.06815927296248156
MAP_CI,ECE (W),0.01953271522129383,0.011935277372572196,0.007815924721015931
MAP_CI,ECE (M),0.018358828914039883,0.010530695302327307,0.007336419175056663
MAP_CI,cwECE (WT),0.034845259020849964,0.021729292593140354,0.021638863493165537
MAP_CI,cwECE (MT),0.01781919861922838,0.00892543326315736,0.006994405148630549
MAP_CI,cwECE (WNT),0.005176604718183918,0.0032022562259310674,0.0028495123619993105
MAP_CI,cwECE (MNT),0.0022184087397061885,0.0009255751570150659,0.0009120344694368822
MAP_CI,NLL,0.13594476791133606,0.08031299985549477,0.06815927296248156
uncal_MAP_CI,ECE (W),0.0253043198511168,0.015264767024209824,0.012439154021722621
uncal_MAP_CI,ECE (M),0.0235299132085926,0.014021072215640258,0.011621833590982811
uncal_MAP_CI,cwECE (WT),0.038443968482585765,0.021675084631020584,0.02264027838817618
uncal_MAP_CI,cwECE (MT),0.022758379513141885,0.012577887086795681,0.008746181613184632
uncal_MAP_CI,cwECE (WNT),0.006212717375389347,0.003518181944428941,0.003285680399239548
uncal_MAP_CI,cwECE (MNT),0.002219392778364649,0.0008319337970616117,0.0008129936623605446
uncal_MAP_CI,NLL,0.16877144541709488,0.10240233720811492,0.08301121269231608
MAP_CI,ECE (W),0.01833236993306106,0.011978573071870243,0.009016913607674475
MAP_CI,ECE (M),0.015875925386445035,0.010919574849983559,0.008026926627108704
MAP_CI,cwECE (WT),0.03182647733368146,0.021334005651505148,0.020023076441410197
MAP_CI,cwECE (MT),0.016637734906834272,0.010016887511899258,0.008159758584682646
MAP_CI,cwECE (WNT),0.0048466039985956165,0.0030428064088021045,0.002795479486139469
MAP_CI,cwECE (MNT),0.0022756354862869454,0.0009606023628938995,0.0009626950170948029
MAP_CI,NLL,0.1329547515210294,0.07747706111234486,0.06526370744228946
MAP_CI,ECE (W),0.01833236993306106,0.011978573071870243,0.009016913607674475
MAP_CI,ECE (M),0.015875925386445035,0.010919574849983559,0.008026926627108704
