calibration method,metric,model,comb,comb (post cal)
MAP_CI,cwECE (MT),0.024832405525176057,0.012106769802022684,0.00966303803905844
MAP_CI,cwECE (WNT),0.008608047791140529,0.004472702504050293,0.003666311604616027
MAP_CI,cwECE (MNT),0.0048797916190964335,0.001880911695834667,0.0017422502462154182
MAP_CI,NLL,0.31305302572765203,0.12438823516628963,0.11214579075265205
MAP_CI,ECE (W),0.028088068158632178,0.013930225773555037,0.010379722804048683
MAP_CI,ECE (M),0.0240904399319649,0.013013630197552075,0.006579355474150913
MAP_CI,cwECE (WT),0.050942323136294654,0.030291756526898,0.027546640447626662
MAP_CI,cwECE (MT),0.024832405525176057,0.012106769802022684,0.00966303803905844
MAP_CI,cwECE (WNT),0.008608047791140529,0.004472702504050293,0.003666311604616027
MAP_CI,cwECE (MNT),0.0048797916190964335,0.001880911695834667,0.0017422502462154182
MAP_CI,NLL,0.31305302572765203,0.12438823516628963,0.11214579075265205
uncal_MAP_CI,ECE (W),0.047875446605234746,0.016476570765589293,0.011447936037145136
uncal_MAP_CI,ECE (M),0.04550711842712055,0.015568282810339267,0.008273703982389871
uncal_MAP_CI,cwECE (WT),0.0653643694572437,0.034306080249908236,0.031151968058189837
uncal_MAP_CI,cwECE (MT),0.03612880288484755,0.01516638202929276,0.013701157186418613
uncal_MAP_CI,cwECE (WNT),0.01169869446824482,0.005195873792881374,0.00429573862142026
uncal_MAP_CI,cwECE (MNT),0.006806911542693972,0.002244816235677987,0.0020689704536073464
uncal_MAP_CI,NLL,0.35453682165678396,0.14044161244743933,0.1231999322083398
MAP_CI,ECE (W),0.027476911232405546,0.02243386913961324,0.014445572799797128
MAP_CI,ECE (M),0.027484238645835525,0.019621629701959586,0.010300953053379731
MAP_CI,cwECE (WT),0.053925463557396594,0.0376030632016358,0.03383888638955424
MAP_CI,cwECE (MT),0.030100891235112993,0.016932624024076984,0.014395335006155658
MAP_CI,cwECE (WNT),0.009665526379015861,0.005854427506211721,0.00489760762578369
MAP_CI,cwECE (MNT),0.006028120974212873,0.0027927045633490857,0.002548882840778459
MAP_CI,NLL,0.35448142047534753,0.1543002283848687,0.13635787386135
MAP_CI,ECE (W),0.027476911232405546,0.02243386913961324,0.014445572799797128
MAP_CI,ECE (M),0.027484238645835525,0.019621629701959586,0.010300953053379731
MAP_CI,cwECE (WT),0.053925463557396594,0.0376030632016358,0.03383888638955424
MAP_CI,cwECE (MT),0.030100891235112993,0.016932624024076984,0.014395335006155658
MAP_CI,cwECE (WNT),0.009665526379015861,0.005854427506211721,0.00489760762578369
MAP_CI,cwECE (MNT),0.006028120974212873,0.0027927045633490857,0.002548882840778459
MAP_CI,NLL,0.35448142047534753,0.1543002283848687,0.13635787386135
uncal_MAP_CI,ECE (W),0.05182063747195126,0.02262346366350365,0.0178008381917377
uncal_MAP_CI,ECE (M),0.05026933680473752,0.022624953557174456,0.014554655300829337
uncal_MAP_CI,cwECE (WT),0.06804188208910687,0.03784176473179306,0.037299553797500135
uncal_MAP_CI,cwECE (MT),0.03942263719544216,0.01978779139461818,0.018830950653988588
uncal_MAP_CI,cwECE (WNT),0.012771144981842819,0.006272975023941742,0.005695212514864846
uncal_MAP_CI,cwECE (MNT),0.007909712849183185,0.003320539925306589,0.003121934152492041
uncal_MAP_CI,NLL,0.4034806288646008,0.177245355325906,0.1526390353264586
MAP_CI,ECE (W),0.030312532878131376,0.02175456854241517,0.013395624372589784
MAP_CI,ECE (M),0.029515352098524725,0.02103047062780629,0.012615021171861278
MAP_CI,cwECE (WT),0.05260439648508454,0.03642434045425162,0.0333777194274905
MAP_CI,cwECE (MT),0.02547109315319439,0.014971205963651776,0.010321838888418564
MAP_CI,cwECE (WNT),0.009403955640205764,0.0055412144105270785,0.004766638165673588
MAP_CI,cwECE (MNT),0.004990432497788812,0.002150584023176175,0.0019395470334701889
MAP_CI,NLL,0.34610825893429176,0.14746502938960632,0.12988894454393365
MAP_CI,ECE (W),0.030312532878131376,0.02175456854241517,0.013395624372589784
MAP_CI,ECE (M),0.029515352098524725,0.02103047062780629,0.012615021171861278
MAP_CI,cwECE (WT),0.05260439648508454,0.03642434045425162,0.0333777194274905
MAP_CI,cwECE (MT),0.02547109315319439,0.014971205963651776,0.010321838888418564
MAP_CI,cwECE (WNT),0.009403955640205764,0.0055412144105270785,0.004766638165673588
MAP_CI,cwECE (MNT),0.004990432497788812,0.002150584023176175,0.0019395470334701889
MAP_CI,NLL,0.34610825893429176,0.14746502938960632,0.12988894454393365
uncal_MAP_CI,ECE (W),0.050862411360963325,0.024136281070718576,0.016442565749753113
uncal_MAP_CI,ECE (M),0.05012224190931245,0.023341922873868597,0.015833761754120792
uncal_MAP_CI,cwECE (WT),0.06430917082197979,0.03981711420283209,0.03510054610111782
uncal_MAP_CI,cwECE (MT),0.03807944483154082,0.018712600564345337,0.012529815104085374
uncal_MAP_CI,cwECE (WNT),0.01225358266834366,0.006285617314265944,0.005233643523694249
uncal_MAP_CI,cwECE (MNT),0.006982657494467326,0.002304390542720923,0.0020661367671985695
uncal_MAP_CI,NLL,0.3959916194495751,0.1688931352655545,0.1450933505523569
MAP_CI,ECE (W),0.03197842119065701,0.016413180026833403,0.00830883873060695
MAP_CI,ECE (M),0.028450348670924646,0.0139678541366902,0.005838450085400376
MAP_CI,cwECE (WT),0.05173095645833048,0.032067755515087136,0.03333162728064789
MAP_CI,cwECE (MT),0.02994103265841701,0.014246010460739738,0.01193982410945158
MAP_CI,cwECE (WNT),0.00932919739479369,0.004626974077998084,0.004388856448878249
MAP_CI,cwECE (MNT),0.006187192787836455,0.0019724970554625184,0.001694006678346303
MAP_CI,NLL,0.3429531619621005,0.13217432454235317,0.1184398591658955
MAP_CI,ECE (W),0.03197842119065701,0.016413180026833403,0.00830883873060695
MAP_CI,ECE (M),0.028450348670924646,0.0139678541366902,0.005838450085400376
MAP_CI,cwECE (WT),0.05173095645833048,0.032067755515087136,0.03333162728064789
MAP_CI,cwECE (MT),0.02994103265841701,0.014246010460739738,0.01193982410945158
MAP_CI,cwECE (WNT),0.00932919739479369,0.004626974077998084,0.004388856448878249
MAP_CI,cwECE (MNT),0.006187192787836455,0.0019724970554625184,0.001694006678346303
MAP_CI,NLL,0.3429531619621005,0.13217432454235317,0.1184398591658955
uncal_MAP_CI,ECE (W),0.05206699479522484,0.019228565079840644,0.011500377777684858
uncal_MAP_CI,ECE (M),0.04997396133951299,0.018290996359004042,0.010553860717657864
uncal_MAP_CI,cwECE (WT),0.06698928166546905,0.034982528157461674,0.03098236353953775
